DT,High,Low,Rain
1994-12-12,27.22,11.48,0
1994-12-13,26.02,11.33,0
1994-12-14,24.8,12.7,0
1994-12-15,25.93,13.63,0
1994-12-16,26.84,13.56,0
1994-12-17,26.78,16.12,0
1994-12-18,25.93,16.51,0.17
1994-12-19,23.87,18.29,1.56
1994-12-20,23.59,18,1.75
1994-12-21,23.43,17.84,2.19
1994-12-22,23.08,16.56,0.21
1994-12-23,23.51,16.36,0.56
1994-12-24,23.96,15.92,0.03
1994-12-25,23.87,14.27,0
1994-12-26,24.56,14.38,0
1994-12-27,25.81,15.31,0
1994-12-28,26.35,16.06,0.06
1994-12-29,26.44,15.69,0
1994-12-30,26.27,14.43,0
1994-12-31,25.52,14.01,0
1995-01-01,26.65,12.25,0
1995-01-02,25.84,12,0
1995-01-03,26.41,12.95,0
1995-01-04,26.14,15.84,0
1995-01-05,26.46,15.74,0.01
1995-01-06,23.84,17.22,0.39
1995-01-07,22.03,17.8,2.44
1995-01-08,26.8,18.76,0.88
1995-01-09,27.73,17.97,0.26
1995-01-10,25.66,18.08,2.22
1995-01-11,25.49,16.97,1.22
1995-01-12,27.88,16.93,0
1995-01-13,27.94,17.49,0.33
1995-01-14,24.65,17.59,0.1
1995-01-15,25.36,17.74,0.96
1995-01-16,25.33,17.3,1.11
1995-01-17,24.63,15.79,2
1995-01-18,23.28,15.88,0.41
1995-01-19,23.12,16.62,0.33
1995-01-20,26.48,16.58,0
1995-01-21,28.38,14.49,0.01
1995-01-22,29.31,14.41,0
1995-01-23,29.71,14.26,0
1995-01-24,28.32,15.89,0
1995-01-25,27.64,14.63,0
1995-01-26,27.24,14.73,0
1995-01-27,26.62,14.63,0.03
1995-01-28,26.83,15.58,0
1995-01-29,27.63,15.42,0
1995-01-30,28.21,15.61,0
1995-01-31,28.34,16.84,0
1995-02-01,28.48,17.14,0.03
1995-02-02,28.8,17.65,0
1995-02-03,29.43,17.79,0
1995-02-04,29.41,17.82,0
1995-02-05,28.79,18.05,0.01
1995-02-06,28.52,15.03,0
1995-02-07,28.89,14.86,0
1995-02-08,29.58,15.39,0
1995-02-09,30.63,16.59,0
1995-02-10,30.43,16.73,0
1995-02-11,30.79,17.7,0
1995-02-12,30.43,15.71,0
1995-02-13,30.35,15.43,0
1995-02-14,31.36,15.61,0
1995-02-15,31.5,16.23,0
1995-02-16,31.5,18.04,0
1995-02-17,30.74,19.26,0
1995-02-18,29.93,21.1,0.08
1995-02-19,31.34,20.45,0.14
1995-02-20,31.15,20.21,0.12
1995-02-21,30.46,19.79,0.08
1995-02-22,31.27,19.44,0
1995-02-23,31.3,19.59,0
1995-02-24,31.88,19.79,0
1995-02-25,31.84,18.95,0
1995-02-26,30.85,18.94,0.01
1995-02-27,31.52,20,0
1995-02-28,32.31,19.58,0
1995-03-01,32.3,18.98,0
1995-03-02,32.77,19.07,0
1995-03-03,32.37,18.98,0
1995-03-04,32.96,19.03,0
1995-03-05,32.76,19.75,0
1995-03-06,33.06,18.67,0
1995-03-07,32.14,18.04,0
1995-03-08,30.7,17.81,0
1995-03-09,30.7,17.57,0
1995-03-10,31.37,19.53,0
1995-03-11,29.52,20.52,0.63
1995-03-12,31.5,20.24,0.07
1995-03-13,31.66,19.56,0.04
1995-03-14,32.87,19.29,0
1995-03-15,32.9,19.03,0
1995-03-16,32.8,18.84,0
1995-03-17,33.05,19.5,0
1995-03-18,33.23,19.31,0
1995-03-19,33.25,18.72,0
1995-03-20,33.26,18.22,0
1995-03-21,33.68,19.25,0
1995-03-22,34.28,19.14,0
1995-03-23,34.46,20.36,0
1995-03-24,34.47,19.88,0
1995-03-25,34.35,20.9,0
1995-03-26,31.6,20.77,1.22
1995-03-27,32.74,20.92,0.06
1995-03-28,33.04,21.9,0.25
1995-03-29,33.82,21.01,0.08
1995-03-30,34.22,22.16,0.02
1995-03-31,32.3,23.12,0.01
1995-04-01,32.27,22.81,0.11
1995-04-02,33.98,21.79,0
1995-04-03,33.68,20.28,0
1995-04-04,33.76,20.14,0
1995-04-05,34.17,21.91,0.01
1995-04-06,33.2,22.02,0.12000000000000001
1995-04-07,34.46,21.77,0
1995-04-08,31.7,21.76,5.8100000000000005
1995-04-09,33.5,22.06,0
1995-04-10,34.72,21.53,0
1995-04-11,33.97,21.41,0
1995-04-12,35.19,21.39,0
1995-04-13,35.37,22.23,0
1995-04-14,33.75,22.19,0.34
1995-04-15,31.54,21.91,3.63
1995-04-16,33.37,21.77,0.9299999999999999
1995-04-17,33.63,21.76,0.06
1995-04-18,34.53,21.55,0.37
1995-04-19,34.12,22.74,0
1995-04-20,34.55,22.5,0.09
1995-04-21,34.23,22.33,1.64
1995-04-22,34.38,22.4,0.02
1995-04-23,34.53,22.37,0
1995-04-24,35.3,22.34,0
1995-04-25,35.23,22.69,0
1995-04-26,35.76,22.07,0
1995-04-27,35.21,22.06,0.09
1995-04-28,34.93,21.88,0
1995-04-29,34.22,22.41,0.09999999999999999
1995-04-30,35.19,22.37,0.01
1995-05-01,35.23,22.91,0
1995-05-02,34.91,23.25,0.15
1995-05-03,34.21,23.27,0.05
1995-05-04,33.9,23.47,0.25
1995-05-05,34.03,21.61,0.35000000000000003
1995-05-06,29.64,19.8,13.53
1995-05-07,22.04,19.04,35.84
1995-05-08,23.87,19.26,1.58
1995-05-09,28.02,20.11,0.46
1995-05-10,29.63,21.44,5.88
1995-05-11,29.86,21.45,1.3599999999999999
1995-05-12,29.86,21.38,0.14
1995-05-13,29.85,21.35,4.97
1995-05-14,28.71,20.65,6.64
1995-05-15,29.65,21.52,0.32
1995-05-16,30.6,20.61,0
1995-05-17,30.71,21.02,0
1995-05-18,31.93,20.79,0
1995-05-19,32.2,21.16,0.04
1995-05-20,31.57,21.58,1.6400000000000001
1995-05-21,32.44,20.92,0.27
1995-05-22,31.94,21.3,0.05
1995-05-23,32.28,21.49,0.8300000000000001
1995-05-24,31.27,20.28,4.84
1995-05-25,31.33,20.92,10.12
1995-05-26,30.95,20.88,0.76
1995-05-27,31.07,20.99,0.24000000000000002
1995-05-28,31.86,21.75,0.96
1995-05-29,33.14,21.81,0.6
1995-05-30,34.07,22.22,1.0899999999999999
1995-05-31,33.66,21.46,11.379999999999999
1995-06-01,32.93,21.32,8.86
1995-06-02,33.16,21.56,5.71
1995-06-03,32.86,21.54,5.5
1995-06-04,31.84,22.09,2.2399999999999998
1995-06-05,31.72,21.89,4.41
1995-06-06,31.43,21.88,0.96
1995-06-07,31.44,21.01,1.6400000000000001
1995-06-08,31.93,20.72,0
1995-06-09,31.61,20.8,0.15
1995-06-10,30.15,21.79,0.33999999999999997
1995-06-11,28.52,21.78,14.48
1995-06-12,30.13,21.51,6.72
1995-06-13,29.06,21.2,6.29
1995-06-14,29.33,21.12,2.42
1995-06-15,30.19,21,0.2
1995-06-16,30.05,20.84,4.39
1995-06-17,27.42,20.83,1.69
1995-06-18,29.6,20.71,0.52
1995-06-19,30.04,20.76,0.33
1995-06-20,30.21,21.41,0.06999999999999999
1995-06-21,28.79,21.29,8.31
1995-06-22,28.06,20.74,3.77
1995-06-23,25.34,19.97,15.27
1995-06-24,28.09,19.98,4.54
1995-06-25,28.32,20.33,1.72
1995-06-26,28.75,20.43,1.01
1995-06-27,27.08,20.27,0.9500000000000001
1995-06-28,27.6,20.63,1.1400000000000001
1995-06-29,28.5,20.97,2.94
1995-06-30,27.67,20.24,6.25
1995-07-01,28.06,20.44,0.35000000000000003
1995-07-02,26.72,20.4,0.79
1995-07-03,28.44,20.13,0.11
1995-07-04,30.07,20.45,0.06999999999999999
1995-07-05,30.43,21.2,1.42
1995-07-06,28.22,20.2,11.91
1995-07-07,26.97,19.82,6.78
1995-07-08,28.06,19.8,2.74
1995-07-09,27.86,20.45,8.45
1995-07-10,25.24,20.32,24.85
1995-07-11,24.84,20.37,7.17
1995-07-12,25.63,20.65,1.52
1995-07-13,26.63,20.2,0.76
1995-07-14,26.52,20.18,2.2600000000000002
1995-07-15,26.68,20.13,2.1100000000000003
1995-07-16,25.34,19.96,3.47
1995-07-17,24,20.12,8.49
1995-07-18,24.87,19.97,3.96
1995-07-19,26.17,20.59,3.82
1995-07-20,25.98,20.8,0.56
1995-07-21,26.11,20.4,0.6
1995-07-22,25.71,20.65,0.3
1995-07-23,26.39,20.69,3.87
1995-07-24,27.5,19.55,6.09
1995-07-25,27.78,19.93,2.88
1995-07-26,28.29,20.19,0.51
1995-07-27,26.03,20.11,1.94
1995-07-28,25.93,20.36,17.5
1995-07-29,26.67,20.22,11
1995-07-30,27.45,20.37,9.54
1995-07-31,28.45,20.52,1.14
1995-08-01,28.19,20.73,2.1
1995-08-02,27.08,20.38,0.47000000000000003
1995-08-03,27.15,20.05,1.79
1995-08-04,28.47,20.24,0.1
1995-08-05,28.1,20.54,1.07
1995-08-06,28.82,19.95,6.54
1995-08-07,26.97,19.84,1.83
1995-08-08,26.6,20.04,0.41
1995-08-09,27.14,20.26,0.7000000000000001
1995-08-10,28.27,20.18,8.23
1995-08-11,27.2,20.09,11.72
1995-08-12,28.86,20.25,2.84
1995-08-13,28.34,20.58,0.84
1995-08-14,26.71,19.78,4.38
1995-08-15,26.54,19.48,0.08
1995-08-16,27.05,19.57,0.37
1995-08-17,27.93,20.32,6.09
1995-08-18,27.64,20.05,2.13
1995-08-19,28.02,20.06,1.32
1995-08-20,27.83,20.62,10.81
1995-08-21,28.04,20.62,9.68
1995-08-22,28.64,20.45,4.25
1995-08-23,28.93,20.47,13.5
1995-08-24,28.47,20.43,0.53
1995-08-25,28.44,20.72,4.6
1995-08-26,27.68,20.73,8.44
1995-08-27,26.12,20.75,3.52
1995-08-28,26.03,20.38,6.68
1995-08-29,25.39,20.35,1.62
1995-08-30,24.9,20.29,6.24
1995-08-31,25.75,20.75,2.58
1995-09-01,25.86,20.64,1.03
1995-09-02,27.5,20.99,1.14
1995-09-03,26.67,20.43,2.19
1995-09-04,27.05,20.64,1.04
1995-09-05,28.71,20.38,1.36
1995-09-06,26.79,19.25,1.6500000000000001
1995-09-07,27.34,19.27,0.35000000000000003
1995-09-08,28.02,19.19,0.12000000000000001
1995-09-09,28.46,19.42,0.49
1995-09-10,26.4,19.5,14.85
1995-09-11,24.69,19.57,5.79
1995-09-12,27.72,19.87,2.43
1995-09-13,27.09,18.53,0.03
1995-09-14,28.41,18.41,0.03
1995-09-15,27.38,21.12,2.66
1995-09-16,28.58,21.33,6.24
1995-09-17,25.2,20.04,6.57
1995-09-18,26.93,18.86,0.14
1995-09-19,28.49,18.86,0
1995-09-20,28.15,19.66,3.8
1995-09-21,27.63,20.3,5.08
1995-09-22,27.2,19.9,2.14
1995-09-23,27.77,19.44,0.26
1995-09-24,27.07,19.42,0.12
1995-09-25,28.92,19.17,0.87
1995-09-26,27.65,19.66,0.42000000000000004
1995-09-27,27.97,19.35,0.53
1995-09-28,27.68,20.17,0.49
1995-09-29,28.96,20.19,8.68
1995-09-30,27.3,20.18,10.77
1995-10-01,28.03,19.25,16.79
1995-10-02,28.16,19.46,7.74
1995-10-03,28.47,19.67,15.37
1995-10-04,27.26,19.86,2.39
1995-10-05,28.42,19.79,1.11
1995-10-06,27.77,20.11,1.93
1995-10-07,27.27,20.44,0.52
1995-10-08,25.21,20.52,7.13
1995-10-09,23.63,19.53,14.09
1995-10-10,25.74,19.22,2.4
1995-10-11,27.35,19.24,0.67
1995-10-12,27.75,18.91,0
1995-10-13,27.9,19.17,0.16999999999999998
1995-10-14,26.77,20.03,14.76
1995-10-15,26.93,19.3,0.14
1995-10-16,28.79,18.98,0.15
1995-10-17,29.26,18.74,0.27
1995-10-18,28.73,19.56,0.3
1995-10-19,28.15,19.54,2.52
1995-10-20,27.95,19.82,7.62
1995-10-21,27.69,20.55,10.41
1995-10-22,28.44,20.75,1.06
1995-10-23,26.75,20.57,1.43
1995-10-24,26.83,20.38,1.9000000000000001
1995-10-25,26.91,19.69,0.85
1995-10-26,26.3,20.28,1.99
1995-10-27,27.11,20.16,2.93
1995-10-28,27.22,20.08,6.8500000000000005
1995-10-29,28.08,18.96,0.28
1995-10-30,28.95,18.71,0.02
1995-10-31,29.52,19.03,0.01
1995-11-01,28.34,20.02,0.74
1995-11-02,28.62,19.39,0.07
1995-11-03,25.8,19.27,6.140000000000001
1995-11-04,28.31,19.27,1.09
1995-11-05,25.9,19.46,4.77
1995-11-06,25.18,18.96,10.61
1995-11-07,26.09,18.2,0.37
1995-11-08,27.47,17.18,0
1995-11-09,28.16,17.13,0
1995-11-10,28.3,18.35,0
1995-11-11,27.62,18.54,0.17
1995-11-12,27.26,19.42,0.45
1995-11-13,28.44,17.44,0
1995-11-14,27.24,15.02,0
1995-11-15,26.77,14.65,0
1995-11-16,26.18,14.99,0
1995-11-17,26.28,15.21,0.25
1995-11-18,27.28,17.57,0.05
1995-11-19,27.49,18.24,0.68
1995-11-20,28.18,18.66,0.61
1995-11-21,28.16,19.34,0.11
1995-11-22,28.16,19.75,0.88
1995-11-23,28.48,19.73,0.65
1995-11-24,26.91,20.11,0.66
1995-11-25,26.48,19.1,2.39
1995-11-26,26.67,19.24,2.42
1995-11-27,25.92,18.06,2.39
1995-11-28,26.83,16.97,0.6
1995-11-29,27.81,16.4,0
1995-11-30,27.59,16.09,0
1995-12-01,27.77,15.97,0
1995-12-02,26.95,14.41,0
1995-12-03,28.05,15.27,0
1995-12-04,27.79,16.22,0
1995-12-05,27.66,16.98,0
1995-12-06,27.61,16.69,0.01
1995-12-07,28.67,17.89,0.01
1995-12-08,26.92,14.09,0.02
1995-12-09,27.14,14.43,0
1995-12-10,25.55,16.29,1.1400000000000001
1995-12-11,27.35,14.82,0.05
1995-12-12,25.63,13.02,0
1995-12-13,26.39,12.67,0
1995-12-14,26.96,14.17,0
1995-12-15,26.93,14.24,0
1995-12-16,26.48,13.06,0
1995-12-17,26.35,13.13,0
1995-12-18,26.6,13.68,0
1995-12-19,27.16,14.24,0
1995-12-20,26.82,13.59,0
1995-12-21,26.53,13,0
1995-12-22,25.96,13.01,0
1995-12-23,27.07,13.83,0
1995-12-24,27.25,15.16,0
1995-12-25,27.39,15.15,0
1995-12-26,26.76,14.49,0
1995-12-27,26.94,14.26,0
1995-12-28,26.66,15.05,0
1995-12-29,25.73,14.48,0
1995-12-30,24.63,14.45,0
1995-12-31,27.18,15.3,0
1996-01-01,26.5,16.07,0
1996-01-02,27.02,15.97,0.01
1996-01-03,27.45,16.47,0
1996-01-04,26.54,16.92,0
1996-01-05,27.27,15.79,0
1996-01-06,27.07,15.32,0
1996-01-07,26.69,14.79,0
1996-01-08,25.71,14.12,0
1996-01-09,26.38,14.25,0.01
1996-01-10,26.65,15.39,0
1996-01-11,27.96,16.28,0
1996-01-12,28.85,15.18,0
1996-01-13,28.65,15.64,0
1996-01-14,28.22,16.04,0.06
1996-01-15,25.33,18.64,1.67
1996-01-16,27.78,18.15,0.1
1996-01-17,27.15,16.92,0.45
1996-01-18,29.7,16.69,0
1996-01-19,28.87,16.6,0
1996-01-20,29.02,17.32,0
1996-01-21,28.44,16.26,0
1996-01-22,27.66,15.3,0
1996-01-23,27.23,15.27,0
1996-01-24,27.5,14.25,0
1996-01-25,27.97,13.71,0
1996-01-26,28.54,13.15,0
1996-01-27,28.52,13.34,0
1996-01-28,27.62,13.76,0
1996-01-29,27.34,13.26,0
1996-01-30,28.33,13.23,0
1996-01-31,28.38,14.07,0
1996-02-01,27.83,15.72,0
1996-02-02,27.64,13.27,0
1996-02-03,28.58,12.2,0
1996-02-04,28.6,12.61,0
1996-02-05,29.45,15.84,0
1996-02-06,28.59,15.56,0
1996-02-07,28.01,15.45,0
1996-02-08,28.47,15,0
1996-02-09,28.91,15.11,0.01
1996-02-10,28.38,18.34,0.18
1996-02-11,28.48,18.67,0.29000000000000004
1996-02-12,29.92,17.95,0.01
1996-02-13,29.07,16.89,0.01
1996-02-14,29.1,16.44,0
1996-02-15,29.59,17.58,0
1996-02-16,29.67,15.33,0
1996-02-17,29.49,15.02,0
1996-02-18,30.56,13.6,0
1996-02-19,29.87,13.57,0
1996-02-20,31.25,16.39,0
1996-02-21,32.3,19.55,0.02
1996-02-22,32.42,19.76,0
1996-02-23,31.82,19.57,0.01
1996-02-24,31.56,18.64,0
1996-02-25,31.16,17.66,0
1996-02-26,30.55,17.51,0
1996-02-27,30.61,17.74,0
1996-02-28,30.91,16.79,0
1996-02-29,30.2,16.83,0
1996-03-01,30.5,16.92,0
1996-03-02,30.27,15.78,0
1996-03-03,30.63,16.11,0
1996-03-04,31.22,16.51,0
1996-03-05,31.18,16.77,0
1996-03-06,31.46,18.21,0
1996-03-07,31.61,18.03,0
1996-03-08,31.95,18.29,0
1996-03-09,32.82,18.23,0
1996-03-10,31.89,17.02,0
1996-03-11,32.16,17.28,0
1996-03-12,33,18.06,0
1996-03-13,33.37,18.39,0
1996-03-14,34.6,17.04,0
1996-03-15,33.53,17.2,0
1996-03-16,32.3,17.75,0
1996-03-17,32.38,19,0
1996-03-18,32.93,20.62,0
1996-03-19,33.19,21.81,0.04
1996-03-20,33.17,21.12,0.02
1996-03-21,34.01,20.34,0
1996-03-22,34.2,19.61,0
1996-03-23,34.92,18.76,0
1996-03-24,34.48,19.18,0
1996-03-25,34.88,20.43,0
1996-03-26,34.05,20.76,0
1996-03-27,33.46,23.79,0.01
1996-03-28,35.35,23.43,0
1996-03-29,34.32,23.07,0
1996-03-30,35.09,22.25,0.01
1996-03-31,35.05,21.91,0
1996-04-01,33.97,23.22,0.18
1996-04-02,33.4,22.11,0.28
1996-04-03,33.14,21,0
1996-04-04,33.08,19.64,0
1996-04-05,32.46,19.45,0
1996-04-06,33.18,20.35,0
1996-04-07,32.86,21.01,0.02
1996-04-08,34.02,21.22,0
1996-04-09,34.82,21.75,0
1996-04-10,32.25,20.89,8.2
1996-04-11,31.21,20.13,8.96
1996-04-12,30.1,19.83,11.51
1996-04-13,28.43,19.76,20.59
1996-04-14,28.05,20.51,0.89
1996-04-15,29.3,20.73,6.8
1996-04-16,29.85,20.71,9.68
1996-04-17,30.61,20.6,8.4
1996-04-18,29.17,20.8,10.64
1996-04-19,29.74,21.62,2.0100000000000002
1996-04-20,31.48,21.88,0.44
1996-04-21,31.84,21.3,0.04
1996-04-22,30.34,21.36,2.33
1996-04-23,31.13,21.56,0.21
1996-04-24,31.25,22.09,5.96
1996-04-25,30.53,21.73,3.14
1996-04-26,31.69,22.69,0.35
1996-04-27,32.6,22.21,0
1996-04-28,31.88,22.24,0.31
1996-04-29,31.96,22.74,1.74
1996-04-30,33.32,20.8,7.93
1996-05-01,32.01,21.25,7.8999999999999995
1996-05-02,32.62,21.53,0.02
1996-05-03,33.95,21.5,0
1996-05-04,32.53,22.34,0.03
1996-05-05,33.39,21.82,0.02
1996-05-06,32.72,20.91,0
1996-05-07,34.43,20.83,0
1996-05-08,34.08,20.52,0
1996-05-09,33.58,20.41,0
1996-05-10,32.85,21.21,0
1996-05-11,33.03,22.03,0.02
1996-05-12,33.92,21.54,0
1996-05-13,34.09,21.27,0
1996-05-14,33.94,21.01,0
1996-05-15,34.47,21.65,0
1996-05-16,35.27,21.45,0
1996-05-17,34.21,23.8,0.02
1996-05-18,34.42,23.33,0.75
1996-05-19,32.2,21.28,6.01
1996-05-20,33.05,21.26,0.57
1996-05-21,34.65,22.37,0
1996-05-22,33.27,22.48,1.81
1996-05-23,32.46,22.26,2.44
1996-05-24,33.03,21.84,20.2
1996-05-25,31.98,21.95,1.05
1996-05-26,32.47,22.08,2.65
1996-05-27,31.86,21.73,4.36
1996-05-28,32.31,22.01,3.38
1996-05-29,31.47,21.9,1.75
1996-05-30,31.3,21.44,2.71
1996-05-31,32.28,21.66,3.5500000000000003
1996-06-01,32,22.32,5.95
1996-06-02,32.25,21.75,19.06
1996-06-03,31.2,21.65,12.01
1996-06-04,31.97,21.76,1.29
1996-06-05,31.46,21.3,4.7700000000000005
1996-06-06,30.6,21.3,8.69
1996-06-07,30.32,21.12,7.04
1996-06-08,30.66,20.24,5.89
1996-06-09,29.3,20.07,21.78
1996-06-10,29.38,20.68,16.08
1996-06-11,27.79,20.48,1.48
1996-06-12,28.1,21.38,13.5
1996-06-13,24.29,20.33,31.48
1996-06-14,21.38,19.7,25.64
1996-06-15,23.1,20.19,10.620000000000001
1996-06-16,24.73,20.47,26.95
1996-06-17,25.12,20.45,8.68
1996-06-18,25.66,20.93,6.82
1996-06-19,25.75,20.6,5.93
1996-06-20,27.8,20.67,7.45
1996-06-21,29.22,20.74,8.02
1996-06-22,28.7,20.98,0.99
1996-06-23,29.1,20.85,0.43
1996-06-24,28.67,20.75,0.1
1996-06-25,29.72,20.34,0.15
1996-06-26,29.77,20.13,0.01
1996-06-27,29.56,20.93,0.01
1996-06-28,29.92,19.97,0
1996-06-29,29.68,19.64,0
1996-06-30,29.16,19.51,0
1996-07-01,29.9,19.32,0.01
1996-07-02,30.26,19.64,0
1996-07-03,29.46,20.25,0.04
1996-07-04,30.62,20.16,0.02
1996-07-05,29.41,20.92,0.53
1996-07-06,29.14,19.92,5.16
1996-07-07,28.7,20.11,2.35
1996-07-08,29.43,20.67,4.35
1996-07-09,28.58,20.62,12.469999999999999
1996-07-10,28.69,19.22,7.59
1996-07-11,27.19,19.13,2.33
1996-07-12,28.27,20.29,3.72
1996-07-13,27.61,21.16,8.68
1996-07-14,26.05,21.12,11.18
1996-07-15,26.47,20.15,3.04
1996-07-16,25.08,19.82,13.870000000000001
1996-07-17,24.65,20.26,10.02
1996-07-18,25.55,20.77,7.58
1996-07-19,26.71,20.98,2.66
1996-07-20,27.13,21,2.99
1996-07-21,24.25,20.88,5.53
1996-07-22,26.09,20.04,5.41
1996-07-23,26.22,20.17,3.27
1996-07-24,26.36,20.87,4.15
1996-07-25,26.13,20.9,0.8300000000000001
1996-07-26,26.25,20.75,0.86
1996-07-27,27.63,20.26,0.86
1996-07-28,27.69,20.19,0.47
1996-07-29,24.75,19.72,4.3
1996-07-30,26.73,20.08,0.07
1996-07-31,26.05,20.07,0.31
1996-08-01,26.55,20.43,0.45
1996-08-02,26.46,20.25,0.16
1996-08-03,26.93,20.4,0.77
1996-08-04,27.22,20.5,0.65
1996-08-05,26.65,19.67,0.6900000000000001
1996-08-06,26.34,18.54,2.04
1996-08-07,24.77,18.47,7.74
1996-08-08,27.07,19.71,0.61
1996-08-09,26.95,19.87,0.26
1996-08-10,26.99,20.23,2.2600000000000002
1996-08-11,27.07,19.69,10.05
1996-08-12,26.94,20.1,10.91
1996-08-13,25.78,20.2,1.06
1996-08-14,25.92,20.36,3.85
1996-08-15,27.1,20.41,0.76
1996-08-16,26.36,20.01,7.36
1996-08-17,26.57,19.63,8.65
1996-08-18,27.17,19.47,4.79
1996-08-19,27.91,20.03,11.270000000000001
1996-08-20,26.25,19.8,1.84
1996-08-21,28.04,19.84,12.03
1996-08-22,27.02,19.88,12.120000000000001
1996-08-23,27.41,20.08,31.95
1996-08-24,26.42,20.13,4.28
1996-08-25,24.5,20.18,8.01
1996-08-26,24.42,20.12,3.62
1996-08-27,26.38,19.92,1
1996-08-28,25.91,20.01,1.02
1996-08-29,26.51,20.16,0.11
1996-08-30,28.2,19.02,0.06
1996-08-31,28.15,18.96,0.28
1996-09-01,27.49,19.59,15.88
1996-09-02,26.41,19.43,3.97
1996-09-03,27.13,20.4,12.3
1996-09-04,27.63,20.5,7.39
1996-09-05,26.7,20.17,13.59
1996-09-06,27.99,20.05,5.11
1996-09-07,27.12,20.16,2.83
1996-09-08,26.6,19.87,0.14
1996-09-09,26.82,19.95,0.6
1996-09-10,26.9,20.03,2.0900000000000003
1996-09-11,27.04,20.08,7.7
1996-09-12,27.27,20.14,17.09
1996-09-13,27.54,20.54,5.88
1996-09-14,27.21,20.59,15.3
1996-09-15,26.04,20.51,1.59
1996-09-16,26.13,19.87,1.85
1996-09-17,27.14,19.89,1.26
1996-09-18,27.05,20.44,0.6900000000000001
1996-09-19,27.16,20.01,3.09
1996-09-20,26.91,20.11,2.35
1996-09-21,27.42,19.47,0.88
1996-09-22,28.06,19.53,0.09
1996-09-23,28.04,19.56,0.61
1996-09-24,27.89,19.53,61.64
1996-09-25,26.38,19.69,22.95
1996-09-26,27.07,19.27,10.22
1996-09-27,28.1,19.43,3.5
1996-09-28,26.86,19.74,23.55
1996-09-29,24.8,19.51,17.61
1996-09-30,26.75,19.54,1.65
1996-10-01,23.33,19.95,1.22
1996-10-02,23.53,18.17,13.129999999999999
1996-10-03,25.87,18.74,0.35
1996-10-04,26.68,18.3,0.12
1996-10-05,27.52,18.28,0
1996-10-06,27.89,18.04,0
1996-10-07,27.86,18.31,4.2700000000000005
1996-10-08,27.83,19.38,2.49
1996-10-09,25.37,19.1,2.23
1996-10-10,26.43,19.56,6.06
1996-10-11,25.99,19.82,4.26
1996-10-12,27.77,20.04,2.34
1996-10-13,27.02,20.12,5.930000000000001
1996-10-14,27.7,20,9.41
1996-10-15,25.7,19.61,4.77
1996-10-16,25.77,19.62,4.8
1996-10-17,25.74,19.56,9.92
1996-10-18,21.09,19.47,13.34
1996-10-19,24.55,19.12,11.74
1996-10-20,26.28,18.88,0.05
1996-10-21,26.66,18.95,0.04
1996-10-22,25.89,19.03,0.63
1996-10-23,27.75,18.7,0.97
1996-10-24,27.85,17.99,0.8200000000000001
1996-10-25,27.86,18.83,0.69
1996-10-26,26.04,18.36,1.17
1996-10-27,26.36,17.58,0.34
1996-10-28,26.8,17.95,0.01
1996-10-29,27.09,18.78,0.01
1996-10-30,25.61,19.02,0.91
1996-10-31,26.69,19.96,0.94
1996-11-01,26.39,19.34,0.37
1996-11-02,27.25,18.39,0.66
1996-11-03,27.71,14.6,0
1996-11-04,26.58,13.5,0
1996-11-05,26.28,13.47,0
1996-11-06,27.4,14.6,0
1996-11-07,26.85,17.85,0.14
1996-11-08,27.5,18.59,0.06
1996-11-09,27.53,18.79,0.25
1996-11-10,27.49,19.3,0.23
1996-11-11,28.09,18.51,0.95
1996-11-12,29.44,18.8,0.68
1996-11-13,28.46,18.6,0.8
1996-11-14,25.43,18.67,0.98
1996-11-15,27.15,17.15,0.01
1996-11-16,27.51,17.35,0
1996-11-17,25.45,17.96,0.8099999999999999
1996-11-18,26.38,17.88,0
1996-11-19,24.96,18.55,1.22
1996-11-20,26.64,17.14,0.03
1996-11-21,23.69,18.31,5.63
1996-11-22,24.25,19.25,2.07
1996-11-23,23.5,18.85,6.95
1996-11-24,22.8,18.98,5.63
1996-11-25,25.93,17.63,0.47000000000000003
1996-11-26,26.44,17.8,0.62
1996-11-27,26.89,17.32,0.44
1996-11-28,27.06,16.78,0
1996-11-29,26.63,15.48,0
1996-11-30,27.83,13.59,0
1996-12-01,26.8,13.2,0
1996-12-02,26.42,12.02,0
1996-12-03,26.45,12.15,0
1996-12-04,27.66,13.66,0
1996-12-05,27.64,15.45,0
1996-12-06,25.42,16.85,8.51
1996-12-07,22.94,18.36,33.3
1996-12-08,22.57,17.18,20.31
1996-12-09,19.89,17.35,19.35
1996-12-10,19.73,17.31,15.17
1996-12-11,23,17.26,0.85
1996-12-12,20.53,17.21,4.75
1996-12-13,21.37,18.1,4.68
1996-12-14,23.31,19.09,13.01
1996-12-15,23.2,18.88,12
1996-12-16,23.35,18.23,6.76
1996-12-17,24.73,16.62,0.31
1996-12-18,24.7,16.43,0.03
1996-12-19,25.03,15.85,0.05
1996-12-20,23.3,15.27,0.01
1996-12-21,24.55,15.14,0.01
1996-12-22,24.91,15.46,0
1996-12-23,24.78,15.94,0
1996-12-24,24.29,12.66,0
1996-12-25,23.74,12.13,0
1996-12-26,24.91,12.13,0
1996-12-27,26.68,15.02,0
1996-12-28,26.01,14.93,0
1996-12-29,24.57,13.9,0
1996-12-30,24.21,13.78,0
